X,Y,FID,Source,Year,Line,Station,Service_Ty,Direction,Boards,Leaves,Stop_ID,Latitude,Longitude
-8392713.78911203,4841803.35121124,2800,Census,2023,Wilmington/Newark,Highland Avenue,Weekday,Inbound,71,6,90206,39.83368612,-75.39303072
-8389029.12175914,4844103.68642014,2801,Census,2023,Warminster,Chester Transportation Center,Weekday,Inbound,116,56,90207,39.84955252,-75.35993079
-8386995.37811446,4845245.05376761,2802,Census,2023,Warminster,Eddystone,Weekday,Inbound,16,4,90208,39.85742366,-75.34166136
-8385804.81616042,4847337.55492737,2803,Census,2023,Warminster,Crum Lynne,Weekday,Inbound,42,7,90209,39.8718517,-75.33096636
-8384816.61968231,4848595.95869516,2804,Census,2023,Warminster,Ridley Park,Weekday,Inbound,110,10,90210,39.88052708,-75.32208924
-8383405.78539906,4849698.5189891,2805,Census,2023,Warminster,Prospect Park,Weekday,Inbound,138,3,90211,39.88812718,-75.3094155
-8382597.66712162,4850147.27416193,2806,Census,2023,Warminster,Norwood,Weekday,Inbound,126,4,90212,39.89122027,-75.30215605
-8381246.37206803,4850880.5968887,2807,Census,2023,Warminster,Glenolden,Weekday,Inbound,79,7,90213,39.89627447,-75.29001716
-8380104.10384869,4851501.86113977,2808,Census,2023,Warminster,Folcroft,Weekday,Inbound,83,11,90214,39.90055605,-75.27975599
-8379120.00504103,4852038.94549016,2809,Census,2023,Warminster,Sharon Hill,Weekday,Inbound,54,12,90215,39.90425727,-75.27091568
-8378464.28982566,4852583.77643779,2810,Census,2023,Warminster,Curtis Park,Weekday,Inbound,35,10,90216,39.90801167,-75.26502529
-8377298.56547641,4853300.32160788,2811,Census,2023,Warminster,Darby,Weekday,Inbound,26,26,90217,39.91294903,-75.25455341
-8370104.9574924,4858417.34020249,2812,Census,2023,Warminster,Penn Medicine,Weekday,Inbound,324,208,90406,39.94819754,-75.18993213
-8328425.39947765,4903402.6887214,2813,Census,2023,West Trenton,West Trenton,Weekday,Inbound,167,0,90327,40.25729674,-74.81551829
-8330142.92341081,4900164.55936426,2814,Census,2023,West Trenton,Yardley,Weekday,Inbound,210,3,90326,40.23509412,-74.83094707
-8336818.05864006,4893714.75493395,2815,Census,2023,West Trenton,Woodbourne,Weekday,Inbound,222,1,90325,40.19084857,-74.89091083
-8339279.12886683,4889316.63971111,2816,Census,2023,West Trenton,Langhorne,Weekday,Inbound,235,2,90324,40.16066101,-74.913019
-8344750.51523517,4887301.8814832,2817,Census,2023,West Trenton,Neshaminy Falls,Weekday,Inbound,116,0,90323,40.14682773,-74.9621693
-8347041.17758543,4886328.3227269,2818,Census,2023,West Trenton,Trevose,Weekday,Inbound,150,0,90322,40.14014229,-74.98274667
-8350300.91617807,4884942.75428713,2819,Census,2023,West Trenton,Somerton,Weekday,Inbound,327,2,90321,40.13062644,-75.0120294
-8351290.65443112,4884534.34940612,2820,Census,2023,West Trenton,Forest Hills,Weekday,Inbound,178,5,90320,40.12782133,-75.02092037
-8353832.48583527,4883667.90013366,2821,Census,2023,West Trenton,Philmont,Weekday,Inbound,321,4,90319,40.12186978,-75.04375403
-8356608.35645006,4882882.8787761,2822,Census,2023,West Trenton,Bethayres,Weekday,Inbound,348,8,90318,40.1164771,-75.0686901
-8359255.85676765,4882132.29966549,2823,Census,2023,West Trenton,Meadowbrook,Weekday,Inbound,78,0,90317,40.11132062,-75.092473
-8361278.65770638,4881558.47650105,2824,Census,2023,West Trenton,Rydal,Weekday,Inbound,84,22,90316,40.10737819,-75.11064413
-8362833.68635244,4881117.08337467,2825,Census,2023,West Trenton,Noble,Weekday,Inbound,89,14,90315,40.10434546,-75.12461319
-8364293.63368183,4879487.38722099,2826,Census,2023,West Trenton,Jenkintown-Wyncote,Weekday,Inbound,239,29,90410,40.09314695,-75.13772812
-8363174.72140485,4876298.35208365,2827,Census,2023,West Trenton,Elkins Park,Weekday,Inbound,55,8,90409,40.07122806,-75.12767676
-8363337.68089423,4874589.34336908,2828,Census,2023,West Trenton,Melrose Park,Weekday,Inbound,34,10,90408,40.05947879,-75.12914065
-8363968.65980555,4871885.35475536,2829,Census,2023,West Trenton,Fern Rock Transportation Center,Weekday,Inbound,63,92,90407,40.04088499,-75.13480883
-8366767.39544375,4869201.30467147,2830,Census,2023,West Trenton,Wayne Junction,Weekday,Inbound,0,0,90009,40.02242328,-75.1599503
-8365607.61221572,4863251.22025145,2831,Census,2023,West Trenton,Temple University,Weekday,Inbound,91,344,90007,39.98147898,-75.14953179
-8375682.94006553,4848371.67522125,2832,Census,2023,Airport,Airport Terminals E&F,Weekday,Outbound,0,407,90401,39.87898096,-75.24004
-8375850.1875817,4848131.0996372,2833,Census,2023,Airport,Airport Terminals C&D,Weekday,Outbound,1,415,90402,39.87732249,-75.24154241
-8376194.19931729,4847994.43367721,2834,Census,2023,Airport,Airport Terminal B,Weekday,Outbound,2,301,90403,39.87638033,-75.24463272
-8376410.27267531,4847938.12638565,2835,Census,2023,Airport,Airport Terminal A,Weekday,Outbound,19,393,90404,39.87599215,-75.24657374
-8376232.92736814,4850209.69633118,2836,Census,2023,Airport,Eastwick,Weekday,Outbound,11,207,90405,39.89165051,-75.24498062
-8370104.9574924,4858417.34020249,2837,Census,2023,Airport,Penn Medicine,Weekday,Outbound,169,720,90406,39.94819754,-75.18993213
-8372089.43113046,4877726.02354084,2838,Census,2023,Chestnut Hill East,Chestnut Hill East,Weekday,Outbound,0,125,90720,40.08104161,-75.20775896
-8371430.7403451,4877205.28161637,2839,Census,2023,Chestnut Hill East,Gravers,Weekday,Outbound,0,63,90719,40.07746229,-75.20184184
-8370862.73932249,4876619.99391836,2840,Census,2023,Chestnut Hill East,Wyndmoor,Weekday,Outbound,0,197,90718,40.07343909,-75.1967394
-8370228.76480367,4875429.6106937,2841,Census,2023,Chestnut Hill East,Mount Airy,Weekday,Outbound,0,124,90717,40.0652558,-75.19104431
-8369569.55304309,4875074.8591198,2842,Census,2023,Chestnut Hill East,Sedgwick,Weekday,Outbound,0,148,90716,40.06281687,-75.18512251
-8368869.38572865,4874747.05396529,2843,Census,2023,Chestnut Hill East,Stenton,Weekday,Outbound,0,173,90715,40.06056312,-75.1788328
-8368056.56308953,4873364.80052438,2844,Census,2023,Chestnut Hill East,Washington Lane,Weekday,Outbound,0,108,90714,40.05105893,-75.17153109
-8368101.51167353,4871442.40621805,2845,Census,2023,Chestnut Hill East,Germantown,Weekday,Outbound,1,58,90713,40.0378386,-75.17193487
-8366936.04001952,4871201.55319595,2846,Census,2023,Chestnut Hill East,Wister,Weekday,Outbound,1,34,90712,40.03618207,-75.16146526
-8366767.39544375,4869201.30467147,2847,Census,2023,Chestnut Hill East,Wayne Junction,Weekday,Outbound,13,39,90009,40.02242328,-75.1599503
-8365607.61221572,4863251.22025145,2848,Census,2023,Chestnut Hill East,Temple University,Weekday,Outbound,73,63,90007,39.98147898,-75.14953179
-8372173.27808412,4877025.7418986,2849,Census,2023,Chestnut Hill West,Chestnut Hill West,Weekday,Outbound,0,167,90801,40.07622818,-75.20851217
-8372464.33959072,4876170.49136078,2850,Census,2023,Chestnut Hill West,Highland,Weekday,Outbound,0,30,90802,40.0703491,-75.21112682
-8371729.55748062,4875509.30801826,2851,Census,2023,Chestnut Hill West,St. Martins,Weekday,Outbound,1,102,90803,40.06580371,-75.20452616
-8370660.77459674,4874295.42422032,2852,Census,2023,Chestnut Hill West,Allen Lane,Weekday,Outbound,15,135,90804,40.05745792,-75.19492512
-8370292.73677544,4873345.76136075,2853,Census,2023,Chestnut Hill West,Carpenter,Weekday,Outbound,4,150,90805,40.05092801,-75.19161898
-8370132.90313737,4872103.02458536,2854,Census,2023,Chestnut Hill West,Upsal,Weekday,Outbound,4,165,90806,40.04238197,-75.19018317
-8369773.89443998,4871047.55560796,2855,Census,2023,Chestnut Hill West,Tulpehocken,Weekday,Outbound,3,74,90807,40.03512289,-75.18695814
-8369121.35405648,4870296.8766927,2856,Census,2023,Chestnut Hill West,Chelten Avenue,Weekday,Outbound,10,156,90808,40.02995956,-75.18109627
-8368784.16620567,4869322.64886614,2857,Census,2023,Chestnut Hill West,Queen Lane,Weekday,Outbound,12,151,90809,40.02325803,-75.17806726
-8366392.6595287,4865537.14175885,2858,Census,2023,Chestnut Hill West,North Philadelphia,Weekday,Outbound,12,18,90810,39.99721199,-75.15658399
-8374773.21047009,4866938.9532117,2859,Census,2023,Bala Cynwyd,Cynwyd,Weekday,Outbound,0,61,90001,40.00685826,-75.23186776
-8374316.22837566,4866093.80443565,2860,Census,2023,Bala Cynwyd,Bala,Weekday,Outbound,0,36,90002,40.00104271,-75.22776262
-8374080.68189912,4864520.19756709,2861,Census,2023,Cynwyd,Wynnefield Avenue,Weekday,Outbound,0,19,90003,39.99021325,-75.22564667
-8363509.05613711,4910538.6517289,2862,Census,2023,Lansdale/Doylestown,Doylestown,Weekday,Outbound,0,199,90538,40.30619961,-75.13068014
-8366971.38729743,4909230.20763436,2863,Census,2023,Lansdale/Doylestown,Delaware Valley University,Weekday,Outbound,9,33,90537,40.29723547,-75.16178279
-8368959.34189597,4909267.4465563,2864,Census,2023,Lansdale/Doylestown,New Britain,Weekday,Outbound,0,20,90536,40.29749061,-75.17964089
-8372458.34503614,4907850.27442958,2865,Census,2023,Lansdale/Doylestown,Chalfont,Weekday,Outbound,2,58,90535,40.28778027,-75.21107297
-8376428.91646363,4905823.70082899,2866,Census,2023,Lansdale/Doylestown,Link Belt,Weekday,Outbound,0,31,90534,40.27389194,-75.24674122
-8377245.76998151,4905036.36468671,2867,Census,2023,Lansdale/Doylestown,Colmar,Weekday,Outbound,2,181,90533,40.26849547,-75.25407914
-8378606.81996208,4903724.63718702,2868,Census,2023,Lansdale/Doylestown,Fortuna,Weekday,Outbound,3,52,90532,40.25950382,-75.26630566
-8379992.45819178,4902389.39008655,2869,Census,2023,Lansdale/Doylestown,Ninth Street,Weekday,Outbound,3,35,90539,40.25034972,-75.27875306
-8380673.03550223,4901330.73479959,2870,Census,2023,Lansdale/Doylestown,Lansdale,Weekday,Outbound,21,518,90531,40.24309098,-75.28486679
-8380328.25900174,4899463.43965042,2871,Census,2023,Lansdale/Doylestown,Pennbrook,Weekday,Outbound,5,188,90530,40.23028585,-75.28176961
-8379827.08974863,4897141.21277221,2872,Census,2023,Lansdale/Doylestown,North Wales,Weekday,Outbound,13,491,90529,40.21435761,-75.27726753
-8377561.252758,4892835.75373792,2873,Census,2023,Lansdale/Doylestown,Gwynedd Valley,Weekday,Outbound,1,172,90528,40.1848164,-75.25691317
-8376119.13769784,4890635.06645616,2874,Census,2023,Lansdale/Doylestown,Penllyn,Weekday,Outbound,3,185,90527,40.16971177,-75.24395843
-8373937.40703529,4888175.63267118,2875,Census,2023,Lansdale/Doylestown,Ambler,Weekday,Outbound,23,398,90526,40.15282723,-75.22435961
-8372514.11610103,4885625.27740335,2876,Census,2023,Lansdale/Doylestown,Fort Washington,Weekday,Outbound,23,451,90525,40.13531406,-75.21157397
-8369425.65701651,4883133.17519904,2877,Census,2023,Lansdale/Doylestown,Oreland,Weekday,Outbound,13,122,90524,40.11819655,-75.18382987
-8367823.47120776,4882235.9425367,2878,Census,2023,Lansdale/Doylestown,North Hills,Weekday,Outbound,14,77,90523,40.11203267,-75.16943719
-8366076.78045482,4880681.70590404,2879,Census,2023,Lansdale/Doylestown,Glenside,Weekday,Outbound,50,143,90411,40.10135393,-75.1537464
-8364293.63368183,4879487.38722099,2880,Census,2023,Lansdale/Doylestown,Jenkintown-Wyncote,Weekday,Outbound,71,219,90410,40.09314695,-75.13772812
-8363174.72140485,4876298.35208365,2881,Census,2023,Lansdale/Doylestown,Elkins Park,Weekday,Outbound,0,0,90409,40.07122806,-75.12767676
-8363337.68089423,4874589.34336908,2882,Census,2023,Lansdale/Doylestown,Melrose Park,Weekday,Outbound,0,0,90408,40.05947879,-75.12914065
-8363968.65980555,4871885.35475536,2883,Census,2023,Lansdale/Doylestown,Fern Rock Transportation Center,Weekday,Outbound,119,69,90407,40.04088499,-75.13480883
-8366767.39544375,4869201.30467147,2884,Census,2023,Lansdale/Doylestown,Wayne Junction,Weekday,Outbound,70,60,90009,40.02242328,-75.1599503
-8366072.78965107,4864762.076971,2885,Census,2023,Lansdale/Doylestown,North Broad,Weekday,Outbound,49,7,90008,39.99187796,-75.15371055
-8365607.61221572,4863251.22025145,2886,Census,2023,Lansdale/Doylestown,Temple University,Weekday,Outbound,311,76,90007,39.98147898,-75.14953179
-8400140.54463756,4851593.0230556,2887,Census,2023,Media/Wawa,Wawa,Weekday,Outbound,0,268,90816,39.90118429,-75.4597464
-8394734.96144662,4852555.51978163,2888,Census,2023,Media/Wawa,Elwyn,Weekday,Outbound,0,252,90301,39.90781696,-75.41118722
-8392894.71445403,4853486.75320356,2889,Census,2023,Media/Wawa,Media,Weekday,Outbound,0,335,90302,39.91423358,-75.394656
-8392163.40551204,4852268.48076566,2890,Census,2023,Media/Wawa,Moylan-Rose Valley,Weekday,Outbound,1,177,90303,39.90583901,-75.38808654
-8390329.45474985,4851964.87377348,2891,Census,2023,Media/Wawa,Wallingford,Weekday,Outbound,0,148,90304,39.90374683,-75.37161188
-8388046.70387579,4851754.11544804,2892,Census,2023,Media/Wawa,Swarthmore,Weekday,Outbound,10,452,90305,39.90229444,-75.35110558
-8385514.8734147,4852587.17229217,2893,Census,2023,Media/Wawa,Morton,Weekday,Outbound,4,312,90306,39.90803507,-75.32836176
-8383450.9644144,4853708.58167786,2894,Census,2023,Media/Wawa,Secane,Weekday,Outbound,5,227,90307,39.91576199,-75.30982135
-8382176.01783357,4854567.18484037,2895,Census,2023,Media/Wawa,Primos,Weekday,Outbound,14,287,90308,39.92167749,-75.29836831
-8381280.84994072,4855292.04414958,2896,Census,2023,Media/Wawa,Clifton-Aldan,Weekday,Outbound,10,150,90309,39.92667114,-75.29032688
-8380370.34444843,4856172.22635966,2897,Census,2023,Media/Wawa,Gladstone,Weekday,Outbound,2,171,90310,39.93273434,-75.28214767
-8379196.7464716,4856831.65197025,2898,Census,2023,Media/Wawa,Lansdowne,Weekday,Outbound,9,288,90311,39.93727649,-75.27160506
-8377465.20630135,4857180.81110057,2899,Census,2023,Media/Wawa,Fernwood-Yeadon,Weekday,Outbound,8,67,90312,39.93968139,-75.25605037
-8375515.30627074,4857928.9957994,2900,Census,2023,Media/Wawa,Angora,Weekday,Outbound,13,32,90313,39.94483437,-75.23853412
-8373055.43940766,4857751.12154168,2901,Census,2023,Media/Wawa,49th Street,Weekday,Outbound,51,60,90314,39.94360933,-75.21643676
-8370104.9574924,4858417.34020249,2902,Census,2023,Media/Wawa,Penn Medicine,Weekday,Outbound,631,311,90406,39.94819754,-75.18993213
-8358259.63860703,4876979.44887575,2903,Census,2023,Fox Chase,Fox Chase,Weekday,Outbound,0,642,90815,40.07590997,-75.08352382
-8358616.67694943,4875195.3836019,2904,Census,2023,Fox Chase,Ryers,Weekday,Outbound,1,159,90814,40.06364549,-75.08673115
-8359299.95932351,4874355.45610576,2905,Census,2023,Fox Chase,Cheltenham,Weekday,Outbound,0,104,90813,40.05787068,-75.09286918
-8360453.52090519,4873409.69656435,2906,Census,2023,Fox Chase,Lawndale,Weekday,Outbound,1,77,90812,40.05136765,-75.1032318
-8362599.9977982,4870796.42594186,2907,Census,2023,Fox Chase,Olney,Weekday,Outbound,0,67,90811,40.03339561,-75.12251393
-8366767.39544375,4869201.30467147,2908,Census,2023,Fox Chase,Wayne Junction,Weekday,Outbound,16,77,90009,40.02242328,-75.1599503
-8365607.61221572,4863251.22025145,2909,Census,2023,Fox Chase,Temple University,Weekday,Outbound,100,76,90007,39.98147898,-75.14953179
-8387376.64180445,4883519.05269921,2910,Census,2023,Manayunk/Norristown,Elm Street,Weekday,Outbound,0,125,90228,40.12084731,-75.34508631
-8387789.15621509,4882951.57009922,2911,Census,2023,Manayunk/Norristown,Main Street,Weekday,Outbound,0,90,90227,40.11694899,-75.34879199
-8387260.60014085,4882329.48041354,2912,Census,2023,Manayunk/Norristown,Norristown Transportation Center,Weekday,Outbound,2,448,90226,40.11267529,-75.34404389
-8383533.40206331,4876557.427266,2913,Census,2023,Manayunk/Norristown,Conshohocken,Weekday,Outbound,19,422,90225,40.073009,-75.3105619
-8380808.42338013,4876733.02338353,2914,Census,2023,Manayunk/Norristown,Spring Mill,Weekday,Outbound,1,251,90224,40.07421606,-75.286083
-8378616.86431974,4874451.21757654,2915,Census,2023,Manayunk/Norristown,Miquon,Weekday,Outbound,3,175,90223,40.0585291,-75.26639589
-8375174.55842262,4870897.66476746,2916,Census,2023,Manayunk/Norristown,Ivy Ridge,Weekday,Outbound,14,333,90222,40.03409194,-75.23547313
-8374005.14494544,4869835.83020868,2917,Census,2023,Manayunk/Norristown,Manayunk,Weekday,Outbound,33,351,90221,40.02678819,-75.22496811
-8372361.95126267,4868350.02112733,2918,Census,2023,Manayunk/Norristown,Wissahickon,Weekday,Outbound,48,327,90220,40.01656685,-75.21020705
-8370339.71360056,4867599.91988049,2919,Census,2023,Manayunk/Norristown,East Falls,Weekday,Outbound,38,328,90219,40.01140609,-75.19204098
-8367376.94646629,4866503.08052668,2920,Census,2023,Manayunk/Norristown,Allegheny,Weekday,Outbound,49,12,90218,40.00385904,-75.16542599
-8366072.78965107,4864762.076971,2921,Census,2023,Manayunk/Norristown,North Broad,Weekday,Outbound,48,25,90008,39.99187796,-75.15371055
-8365607.61221572,4863251.22025145,2922,Census,2023,Manayunk/Norristown,Temple University,Weekday,Outbound,218,129,90007,39.98147898,-75.14953179
-8433865.67158972,4864878.92936637,2923,Census,2023,Paoli/Thorndale,Thorndale,Weekday,Outbound,0,166,90501,39.99268217,-75.76270437
-8428056.64430025,4866243.90316976,2924,Census,2023,Paoli/Thorndale,Downingtown,Weekday,Outbound,1,133,90502,40.00207559,-75.71052099
-8420034.47978029,4868080.26645766,2925,Census,2023,Paoli/Thorndale,Whitford,Weekday,Outbound,0,87,90503,40.01471096,-75.63845666
-8418171.88428673,4868766.9547739,2926,Census,2023,Paoli/Thorndale,Exton,Weekday,Outbound,1,218,90504,40.01943522,-75.62172468
-8406350.92433233,4871241.40441246,2927,Census,2023,Paoli/Thorndale,Malvern,Weekday,Outbound,3,484,90505,40.03645616,-75.51553519
-8402810.38677695,4872186.92946878,2928,Census,2023,Paoli/Thorndale,Paoli,Weekday,Outbound,4,503,90506,40.042959,-75.48373
-8400239.82715181,4872183.15174894,2929,Census,2023,Paoli/Thorndale,Daylesford,Weekday,Outbound,0,131,90507,40.04293302,-75.46063827
-8398216.4963323,4872932.84940729,2930,Census,2023,Paoli/Thorndale,Berwyn,Weekday,Outbound,8,162,90508,40.04808862,-75.44246238
-8396046.33510443,4872828.38914217,2931,Census,2023,Paoli/Thorndale,Devon,Weekday,Outbound,4,299,90509,40.04737028,-75.42296749
-8393905.01564343,4873166.40207674,2932,Census,2023,Paoli/Thorndale,Strafford,Weekday,Outbound,7,431,90510,40.04969466,-75.40373169
-8392070.47266154,4872607.68602396,2933,Census,2023,Paoli/Thorndale,Wayne,Weekday,Outbound,12,340,90511,40.04585255,-75.38725171
-8390532.06401546,4872352.76231901,2934,Census,2023,Paoli/Thorndale,St. Davids,Weekday,Outbound,3,123,90512,40.04409945,-75.37343195
-8388974.06313899,4872445.69943406,2935,Census,2023,Paoli/Thorndale,Radnor,Weekday,Outbound,48,255,90513,40.04473858,-75.35943619
-8387069.09165487,4871560.62848383,2936,Census,2023,Paoli/Thorndale,Villanova,Weekday,Outbound,31,230,90514,40.03865169,-75.34232354
-8385392.0557337,4870046.72698161,2937,Census,2023,Paoli/Thorndale,Rosemont,Weekday,Outbound,8,166,90515,40.02823889,-75.32725847
-8384121.05542882,4869127.55254798,2938,Census,2023,Paoli/Thorndale,Bryn Mawr,Weekday,Outbound,55,600,90516,40.02191592,-75.31584088
-8382371.92677902,4867988.62459257,2939,Census,2023,Paoli/Thorndale,Haverford,Weekday,Outbound,38,262,90517,40.01408046,-75.30012819
-8381273.21565004,4867165.35523978,2940,Census,2023,Paoli/Thorndale,Ardmore,Weekday,Outbound,66,427,90518,40.00841607,-75.2902583
-8379362.15610296,4866354.50521968,2941,Census,2023,Paoli/Thorndale,Wynnewood,Weekday,Outbound,23,510,90519,40.00283667,-75.27309096
-8378070.07188652,4866651.18429039,2942,Census,2023,Paoli/Thorndale,Narberth,Weekday,Outbound,54,329,90520,40.00487815,-75.26148397
-8376956.09440257,4865579.16734099,2943,Census,2023,Paoli/Thorndale,Merion,Weekday,Outbound,25,231,90521,39.9975012,-75.25147694
-8376773.77756694,4864475.01192639,2944,Census,2023,Paoli/Thorndale,Overbrook,Weekday,Outbound,114,453,90522,39.98990226,-75.24983916
-8321576.08264115,4897733.67556003,2945,Census,2023,Trenton,Trenton Transit Center,Weekday,Outbound,1,679,90701,40.21842169,-74.75398983
-8328606.83021013,4886327.71550581,2946,Census,2023,Trenton,Levittown,Weekday,Outbound,34,392,90702,40.14013812,-74.81714811
-8332800.41910547,4881203.40202328,2947,Census,2023,Trenton,Bristol,Weekday,Outbound,31,214,90703,40.10493855,-74.85481976
-8338587.72684909,4879546.65314314,2948,Census,2023,Trenton,Croydon,Weekday,Outbound,40,304,90704,40.09355423,-74.90680803
-8341584.77259416,4878004.83304597,2949,Census,2023,Trenton,Eddington,Weekday,Outbound,9,41,90705,40.08295793,-74.93373095
-8343635.85758912,4876388.14767609,2950,Census,2023,Trenton,Cornwells Heights,Weekday,Outbound,41,542,90706,40.07184534,-74.95215616
-8347236.26276666,4873851.29177371,2951,Census,2023,Trenton,Torresdale,Weekday,Outbound,48,511,90707,40.05440413,-74.98449915
-8351597.7682083,4870701.8875815,2952,Census,2023,Trenton,Holmesburg Junction,Weekday,Outbound,37,240,90708,40.03274536,-75.02367922
-8353306.16283002,4869319.73571588,2953,Census,2023,Trenton,Tacony,Weekday,Outbound,56,129,90709,40.02323799,-75.03902599
-8356747.83754563,4867495.16550718,2954,Census,2023,Trenton,Bridesburg,Weekday,Outbound,118,120,90710,40.01068534,-75.06994308
-8366392.6595287,4865537.14175885,2955,Census,2023,Trenton,North Philadelphia,Weekday,Outbound,206,7,90810,39.99721199,-75.15658399
-8358866.57473473,4894340.51079444,2956,Census,2023,Warminster,Warminster,Weekday,Outbound,0,590,90417,40.19514251,-75.08897602
-8360409.07993808,4891491.1351718,2957,Census,2023,Warminster,Hatboro,Weekday,Outbound,0,228,90416,40.17558788,-75.10283258
-8361690.89047871,4886844.23239449,2958,Census,2023,Warminster,Willow Grove,Weekday,Outbound,8,246,90415,40.14368513,-75.11434728
-8362169.27374525,4885324.57599523,2959,Census,2023,Warminster,Crestmont,Weekday,Outbound,7,49,90414,40.13324886,-75.11864467
-8363883.97795571,4883528.07545667,2960,Census,2023,Warminster,Roslyn,Weekday,Outbound,11,118,90413,40.12090929,-75.13404812
-8366011.96022852,4882541.23426491,2961,Census,2023,Warminster,Ardsley,Weekday,Outbound,10,80,90412,40.11413005,-75.15316411
-8366076.78045482,4880681.70590404,2962,Census,2023,Warminster,Glenside,Weekday,Outbound,37,371,90411,40.10135393,-75.1537464
-8364293.63368183,4879487.38722099,2963,Census,2023,Warminster,Jenkintown-Wyncote,Weekday,Outbound,44,537,90410,40.09314695,-75.13772812
-8363174.72140485,4876298.35208365,2964,Census,2023,Warminster,Elkins Park,Weekday,Outbound,14,233,90409,40.07122806,-75.12767676
-8363337.68089423,4874589.34336908,2965,Census,2023,Warminster,Melrose Park,Weekday,Outbound,16,228,90408,40.05947879,-75.12914065
-8363968.65980555,4871885.35475536,2966,Census,2023,Warminster,Fern Rock Transportation Center,Weekday,Outbound,54,224,90407,40.04088499,-75.13480883
-8366767.39544375,4869201.30467147,2967,Census,2023,Warminster,Wayne Junction,Weekday,Outbound,38,120,90009,40.02242328,-75.1599503
-8365607.61221572,4863251.22025145,2968,Census,2023,Warminster,Temple University,Weekday,Outbound,228,107,90007,39.98147898,-75.14953179
-8432762.38745605,4818129.22319261,2969,Census,2023,Warminster,Newark,Weekday,Outbound,0,232,90201,39.67018255,-75.7527934
-8423896.19521732,4821651.32362497,2970,Census,2023,Warminster,Churchmans Crossing,Weekday,Outbound,2,162,90202,39.69453224,-75.67314704
-8410291.50406261,4827790.17493953,2971,Census,2023,Warminster,Wilmington,Weekday,Outbound,12,511,90203,39.73695205,-75.55093402
-8399277.54807755,4836610.04408859,2972,Census,2023,Warminster,Claymont,Weekday,Outbound,3,336,90204,39.79785217,-75.45199397
-8395664.70406012,4840059.50200202,2973,Census,2023,Warminster,Marcus Hook,Weekday,Outbound,12,239,90205,39.8216556,-75.41953924
-8392713.78911203,4841803.35121124,2974,Census,2023,Wilmington/Newark,Highland Avenue,Weekday,Outbound,13,83,90206,39.83368612,-75.39303072
-8389029.12175914,4844103.68642014,2975,Census,2023,Warminster,Chester Transportation Center,Weekday,Outbound,38,136,90207,39.84955252,-75.35993079
-8386995.37811446,4845245.05376761,2976,Census,2023,Warminster,Eddystone,Weekday,Outbound,3,9,90208,39.85742366,-75.34166136
-8385804.81616042,4847337.55492737,2977,Census,2023,Warminster,Crum Lynne,Weekday,Outbound,8,35,90209,39.8718517,-75.33096636
-8384816.61968231,4848595.95869516,2978,Census,2023,Warminster,Ridley Park,Weekday,Outbound,6,87,90210,39.88052708,-75.32208924
-8383405.78539906,4849698.5189891,2979,Census,2023,Warminster,Prospect Park,Weekday,Outbound,5,124,90211,39.88812718,-75.3094155
-8382597.66712162,4850147.27416193,2980,Census,2023,Warminster,Norwood,Weekday,Outbound,11,117,90212,39.89122027,-75.30215605
-8381246.37206803,4850880.5968887,2981,Census,2023,Warminster,Glenolden,Weekday,Outbound,15,79,90213,39.89627447,-75.29001716
-8380104.10384869,4851501.86113977,2982,Census,2023,Warminster,Folcroft,Weekday,Outbound,8,55,90214,39.90055605,-75.27975599
-8379120.00504103,4852038.94549016,2983,Census,2023,Warminster,Sharon Hill,Weekday,Outbound,15,40,90215,39.90425727,-75.27091568
-8378464.28982566,4852583.77643779,2984,Census,2023,Warminster,Curtis Park,Weekday,Outbound,5,38,90216,39.90801167,-75.26502529
-8377298.56547641,4853300.32160788,2985,Census,2023,Warminster,Darby,Weekday,Outbound,35,32,90217,39.91294903,-75.25455341
-8370104.9574924,4858417.34020249,2986,Census,2023,Warminster,Penn Medicine,Weekday,Outbound,393,337,90406,39.94819754,-75.18993213
-8328425.39947765,4903402.6887214,2987,Census,2023,West Trenton,West Trenton,Weekday,Outbound,0,150,90327,40.25729674,-74.81551829
-8330142.92341081,4900164.55936426,2988,Census,2023,West Trenton,Yardley,Weekday,Outbound,1,212,90326,40.23509412,-74.83094707
-8336818.05864006,4893714.75493395,2989,Census,2023,West Trenton,Woodbourne,Weekday,Outbound,0,296,90325,40.19084857,-74.89091083
-8339279.12886683,4889316.63971111,2990,Census,2023,West Trenton,Langhorne,Weekday,Outbound,5,224,90324,40.16066101,-74.913019
-8344750.51523517,4887301.8814832,2991,Census,2023,West Trenton,Neshaminy Falls,Weekday,Outbound,0,149,90323,40.14682773,-74.9621693
-8347041.17758543,4886328.3227269,2992,Census,2023,West Trenton,Trevose,Weekday,Outbound,2,176,90322,40.14014229,-74.98274667
-8350300.91617807,4884942.75428713,2993,Census,2023,West Trenton,Somerton,Weekday,Outbound,6,346,90321,40.13062644,-75.0120294
-8351290.65443112,4884534.34940612,2994,Census,2023,West Trenton,Forest Hills,Weekday,Outbound,3,185,90320,40.12782133,-75.02092037
-8353832.48583527,4883667.90013366,2995,Census,2023,West Trenton,Philmont,Weekday,Outbound,5,341,90319,40.12186978,-75.04375403
-8356608.35645006,4882882.8787761,2996,Census,2023,West Trenton,Bethayres,Weekday,Outbound,6,350,90318,40.1164771,-75.0686901
