structure_id,id_type,standpipe_status,standpipe_casefile,fire_alarm_status,fire_alarm_casefile,smoke_control_status,smoke_control_casefile,pier_status,pier_casefile,fire_escape_status,fire_escape_casefile,private_bridge_status,private_bridge_casefile,emer_stdby_pwr_sys_status,emer_stdby_pwr_sys_casefile,special_hazards_status,special_hazards_casefile,facade_status,facade_casefile,sprinkler_status,sprinkler_casefile,damper_status,damper_casefile,objectid
1394536,BIN,,,,,Active,,,,,,,,Active,,Active,,,,Expired,,Active,,21770
1428047,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Deficient,CF-2025-105943,,,21771
1469397,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21772
2000406,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21773
1114054,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,21774
1032641,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21775
1003789,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,21776
1287640,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,21777
1318617,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21778
1510447,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21779
1209302,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21780
1546887,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,21781
1107788,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,21782
1459699,BIN,,,,,,,,,,,,,,,Active,,,,,,,,21783
1550597,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21784
1547108,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-110823,,,21785
1408979,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Active,,,,21786
1535884,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21787
1390386,BIN,,,Active,,,,,,,,,,Expired,,Active,,Active,,Active,,Active,,21788
1551074,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21789
1178871,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21790
1310828,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,21791
1503352,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,21792
1107455,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21793
1274128,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,21794
1529956,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21795
1534148,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21796
1512901,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21797
1494828,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,21798
1502519,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,21799
1040363,BIN,,,Active,,,,,,,,,,Active,,,,,,Expired,,,,21800
1547346,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,21801
1412736,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21802
1420639,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21803
1155833,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,21804
1536097,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21805
1296040,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21806
1251175,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21807
1250605,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21808
1484649,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21809
1378311,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21810
1284706,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21811
1444396,BIN,,,Expired,,,,,,,,,,Active,,Active,,,,Active,,,,21812
1476550,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21813
1093490,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,21814
1366591,BIN,,,,,,,,,,,,,,,Active,,,,,,,,21815
1416297,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21816
1287047,BIN,,,,,,,,,,,,,,,Active,,,,,,,,21817
1145410,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21818
1462194,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21819
1544933,BIN,,,Expired,,,,,,,,,,,,,,,,Deficient,CF-2025-099358,,,21820
1031779,BIN,,,Deficient,,,,,,,,,,,,Active,,,,,,,,21821
1280191,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Active,,,,21822
1545145,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,21823
1520950,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,21824
1173086,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21825
1545545,BIN,,,Active,,,,,,,,Active,,,,Active,,Active,,Expired,,Active,,21826
1053595,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,21827
1550083,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21828
1459933,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,21829
1357652,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21830
1090508,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,21831
1497719,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21832
1368418,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-121423,,,21833
1515994,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,21834
1517365,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21835
1046153,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21836
1180802,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21837
1508399,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21838
1396984,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,21839
1078336,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21840
1041329,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21841
1475175,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21842
1402545,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21843
1477048,BIN,,,Expired,CF-2025-090013,,,,,,,,,,,Active,,,,Expired,CF-2025-090013,,,21844
1318616,BIN,,,Active,,,,,,,,,,Expired,,,,,,Active,,,,21845
1136512,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,21846
1524554,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,21847
1546464,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,21848
1160588,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,21849
1038674,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21850
1392034,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21851
1468186,BIN,,,Active,,,,,,,,,,Expired,,,,,,Active,,,,21852
1452475,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21853
1393890,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21854
1365862,BIN,,,,,,,,,Active,,,,,,,,,,,,,,21855
1507859,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21856
1542121,BIN,,,Active,,,,,,,,,,,,Active,,Active,,Active,,,,21857
3000207,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21858
1539122,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,21859
1544646,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21860
1005212,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21861
1470677,BIN,,,Expired,CF-2025-105537,,,,,,,,,,,,,,,Active,,,,21862
1042375,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21863
1317092,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,21864
1121537,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,21865
1130486,BIN,,,Expired,,,,,,Active,,,,Expired,,,,Active,,,,,,21866
1062456,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21867
1518515,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21868
1435045,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21869
1405528,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,21870
1451709,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,,,,,21871
1514727,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,21872
1007456,BIN,,,Expired,,,,,,,,,,,,Expired,,,,Active,,,,21873
1414760,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,21874
1435855,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,21875
1201477,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21876
1501487,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,21877
3000092,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21878
1368465,BIN,,,Active,,,,,,Active,,,,,,Active,,,,Expired,,,,21879
1532726,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21880
1078966,BIN,,,Active,,,,,,,,,,,,Active,,Unsafe,CF-2023-037228,Active,,,,21881
1425020,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Deficient,,Active,,21882
1357070,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21883
1547893,BIN,,,Active,,,,,,Active,,,,,,Active,,,,,,,,21884
1022571,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,21885
1296279,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21886
1389857,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,21887
1184984,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21888
1153425,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21889
1430557,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,21890
1406068,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,21891
1212011,BIN,,,,,,,,,,,,,,,Deficient,,,,,,,,21892
1415973,BIN,,,,,,,,,,,,,,,Active,,,,,,,,21893
1462545,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21894
1378552,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21895
1015558,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21896
1411944,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Deficient,CF-2025-039787,,,21897
1469422,BIN,,,Deficient,,,,,,,,,,,,,,,,,,,,21898
1363540,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,21899
1420069,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,21900
1096507,BIN,,,Active,,,,,,,,,,,,Active,,Active,,Deficient,CF-2025-123036,,,21901
1377399,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,21902
1331586,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,21903
1401389,BIN,,,Expired,CF-2022-118419,,,,,,,,,Active,,,,Active,,Expired,CF-2022-118419,,,21904
1480888,BIN,,,Active,,,,,,,,,,,,Active,,Active,,Active,,,,21905
1122053,BIN,,,Active,,,,,,,,,,,,,,Active,,,,,,21906
1272693,BIN,,,Expired,,,,,,,,,,,,Deficient,,,,,,,,21907
1083024,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21908
1428181,BIN,,,Expired,,,,,,,,,,Active,,,,Active,,Expired,,,,21909
1503282,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21910
1536589,BIN,,,Expired,,,,,,,,,,Expired,,Deficient,,,,Expired,,,,21911
1343843,BIN,,,,,,,,,,,,,Active,,,,,,,,,,21912
1222414,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,21913
1096583,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21914
1474763,BIN,,,Active,,,,,,Expired,CF-2023-007133,,,Active,,,,,,,,,,21915
1046890,BIN,,,Active,,,,,,,,,,Active,,Active,,,,,,,,21916
1382312,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21917
1545038,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,21918
1418330,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21919
1064900,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21920
1260568,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21921
1073346,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21922
1191784,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21923
1444800,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21924
1311573,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21925
2000485,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21926
1253922,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21927
1359710,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,21928
1041538,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21929
1082773,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21930
1451610,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,21931
1072819,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21932
1536582,BIN,,,Deficient,CF-2025-109392,,,,,,,,,,,,,,,Active,,,,21933
1141202,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21934
1293894,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,21935
1429173,BIN,,,Expired,,,,,,Expired,,,,Expired,,,,Active,,Deficient,,,,21936
1424287,BIN,,,Active,,,,,,,,,,Expired,,,,,,Expired,,,,21937
1415856,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,21938
1031278,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21939
1084294,BIN,,,Active,,,,,,Expired,,,,,,,,Active,,,,,,21940
1412911,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,21941
1058808,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,21942
1373038,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21943
1306676,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,21944
1526547,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21945
1532847,BIN,,,,,,,,,Active,,,,,,,,,,,,,,21946
1530898,BIN,,,Active,,,,,,,,,,,,,,Expired,,Expired,,,,21947
1496919,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,21948
1365149,BIN,,,Active,,,,,,,,,,,,,,Expired,,,,,,21949
3000042,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21950
1044410,BIN,,,Expired,,,,,,Active,,,,Active,,,,,,,,,,21951
1538800,BIN,,,Deficient,,,,,,,,,,Active,,Active,,Active,,Expired,,,,21952
1426458,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Expired,CF-2025-105480,,,21953
1467932,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,21954
1412781,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,21955
1546296,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21956
1151591,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21957
1207054,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,21958
1454360,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21959
1132226,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21960
1550433,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,21961
1502830,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,Active,,,,21962
1107300,BIN,,,Active,,,,,,Active,,,,Active,,,,Expired,,,,,,21963
1503358,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21964
1545550,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,,,,21965
1008607,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,,,,,21966
1062675,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21967
1013805,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21968
1096079,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21969
1507207,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21970
1062823,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21971
1344938,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,21972
1176035,BIN,,,Expired,,,,,,,,,,,,,,Active,,Expired,,,,21973
1071658,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21974
1001521,BIN,,,,,,,,,,,,,,,,,,,Active,,,,21975
1518438,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21976
1540608,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,21977
1124664,BIN,,,Deficient,CF-2023-108240,,,,,,,,,,,,,Active,,Deficient,CF-2025-092094,,,21978
1243426,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,21979
1286237,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,21980
3000645,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21981
1118754,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,21982
1298704,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21983
1299862,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21984
1453294,BIN,,,Active,,,,,,,,,,,,,,Expired,,Deficient,,,,21985
1066117,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,21986
1135600,BIN,,,Active,,,,,,,,,,Expired,,,,,,Active,,,,21987
1014960,BIN,,,Expired,CF-2025-089794,,,,,,,,,,,,,,,Deficient,CF-2025-089794,,,21988
1391330,BIN,,,Active,,,,,,,,,,,,Active,,,,Deficient,CF-2025-113188,,,21989
1536245,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21990
1524855,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,21991
1260443,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,21992
1170895,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,,,,21993
1079754,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21994
1514468,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21995
1107942,BIN,,,Active,,,,,,,,,,Active,,Active,,,,Active,,,,21996
1474296,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,21997
1308340,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,21998
1040678,BIN,,,Active,,,,,,,,,,,,,,,,,,,,21999
1326879,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22000
1179203,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22001
1055862,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22002
1501491,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22003
1110447,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22004
1034337,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,22005
2000528,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22006
1424257,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22007
1281058,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22008
1190108,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22009
1036298,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22010
1530945,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22011
1537347,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,22012
1191455,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,22013
1154552,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22014
1069191,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,22015
1374194,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22016
1241486,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,22017
1472029,BIN,,,Deficient,,,,,,,,,,,,,,,,Expired,,,,22018
1464622,BIN,,,Active,,,,,,,,,,Expired,,,,,,Active,,,,22019
1503006,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22020
1259903,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,22021
1514806,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22022
1380865,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22023
1454058,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22024
1247947,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22025
1258312,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22026
1024235,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22027
1056152,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,22028
1012488,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22029
1066818,BIN,Expired,,Active,,,,,,Expired,,,,Active,,,,,,Active,,,,22030
1420871,BIN,,,Active,,,,,,Active,,,,Active,,,,Active,,Active,,,,22031
1240757,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22032
1240307,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22033
1174855,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22034
1407388,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,22035
1545081,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,22036
1425538,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22037
1087254,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22038
1173235,BIN,,,Active,,,,,,,,,,Active,,Active,,,,Active,,,,22039
1003036,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,22040
1228248,BIN,Expired,,,,,,,,,,,,,,,,,,Expired,,,,22041
1070404,BIN,,,Expired,,,,,,,,,,Expired,,,,Active,,Expired,,,,22042
1442461,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22043
1100387,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,22044
1417757,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,22045
1549385,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,22046
1424769,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,22047
1007668,BIN,,,,,,,,,,,,,,,,,,,Active,,,,22048
1208794,BIN,,,Expired,,,,,,,,,,,,Expired,,,,Active,,,,22049
1073387,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-126318,,,22050
1259260,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,22051
1423655,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22052
1542164,BIN,,,Active,,,,,,Active,,,,Expired,,,,Active,,Deficient,CF-2025-080202,,,22053
1157533,BIN,,,,,,,,,,,,,Active,,Expired,,,,,,,,22054
1159117,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,22055
1034106,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22056
1424510,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,22057
1221891,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22058
1359032,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,22059
1441523,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2024-115321,,,22060
1119795,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22061
1078160,BIN,,,Active,,,,,,Expired,,,,,,,,,,Active,,,,22062
1090119,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,22063
1508369,BIN,,,Expired,,,,,,,,,,Expired,,,,Active,,Expired,,,,22064
1146110,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,22065
1533082,BIN,,,,,,,,,,,,,,,Active,,,,,,,,22066
1386667,BIN,,,,,,,,,,,,,,,Active,,,,,,,,22067
1376944,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22068
1550375,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22069
1428481,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22070
1036098,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22071
1504082,BIN,,,,,,,,,,,,,,,Active,,,,,,,,22072
1550032,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22073
1313561,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22074
1314175,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22075
1541825,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22076
1218781,BIN,,,,,,,,,,,,,,,,,,,Active,,,,22077
1446052,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22078
1429882,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,22079
1137925,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,22080
1467521,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,22081
1114084,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22082
1433977,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Expired,,,,22083
1495281,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22084
1405521,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22085
1250050,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22086
1424042,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,22087
1446053,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,22088
1540228,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,22089
1383492,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,22090
1364899,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22091
1075188,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,22092
1482546,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,22093
1093402,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22094
1265813,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-091735,,,22095
1443710,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22096
1545362,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,22097
1539749,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,22098
1500414,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,22099
1045054,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22100
1550764,BIN,,,,,,,,,,,,,,,,,,,Active,,,,22101
1417403,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,22102
1467877,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,22103
1035330,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22104
1502863,BIN,,,Active,,,,,,Active,,,,Active,,Deficient,,,,Expired,,,,22105
1454886,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,22106
1456984,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Expired,,,,22107
1189545,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22108
1338553,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22109
1006051,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22110
1440872,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,22111
1242104,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22112
1063398,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,22113
1001273,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,22114
1416618,BIN,,,,,,,,,Active,,,,,,,,,,Active,,,,22115
1019457,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,,,,22116
1117819,BIN,,,Active,,,,,,,,,,,,Expired,CF-2025-071811,,,Expired,CF-2025-071811,,,22117
1117173,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22118
1513227,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22119
1317618,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22120
1113079,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,22121
1117379,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,22122
1006355,BIN,,,,,,,,,,,,,,,Active,,,,,,,,22123
1408219,BIN,,,Expired,,,,,,,,,,,,Expired,,,,Expired,,,,22124
1378656,BIN,,,Expired,CF-2025-109364,,,,,,,,,,,,,,,,,,,22125
1204840,BIN,,,,,,,,,,,,,,,,,,,Active,,,,22126
1391186,BIN,,,Active,,,,,,,,,,,,Deficient,,Active,,,,,,22127
1294984,BIN,,,Active,,,,,,,,,,,,,,,,,,,,22128
1442418,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,22129
1124350,BIN,,,Expired,,,,,,,,,,,,Active,,,,Active,,,,22130
